"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"IMPUTED"	"prop_NAs"
22	0.941743060638805	12	12	"Churn"	"Yes"	0
23	0.904009982417333	12	12	"Churn"	"Yes"	0
24	0.921339935203863	12	12	"Churn"	"Yes"	0
25	0.941284069120467	12	12	"Churn"	"Yes"	0
26	0.92262665719697	12	12	"Churn"	"Yes"	0
27	0.921120143581081	12	12	"Churn"	"Yes"	0
28	0.919721058371119	12	12	"Churn"	"Yes"	0
29	0.947134209395006	12	12	"Churn"	"Yes"	0
30	0.922714957080516	12	12	"Churn"	"Yes"	0
1	0.931297756586588	13	13	"Churn"	"Yes"	0
2	0.916965852184926	13	13	"Churn"	"Yes"	0
3	0.923678585308978	13	13	"Churn"	"Yes"	0
4	0.924436776000093	13	13	"Churn"	"Yes"	0
5	0.915250098276293	13	13	"Churn"	"Yes"	0
6	0.960439200262209	13	13	"Churn"	"Yes"	0
7	0.899880076835726	13	13	"Churn"	"Yes"	0
8	0.910739064856712	13	13	"Churn"	"Yes"	0
9	0.907475238486467	13	13	"Churn"	"Yes"	0
10	0.897750686813187	13	13	"Churn"	"Yes"	0
11	0.929848223277226	13	13	"Churn"	"Yes"	0
12	0.930895228046375	13	13	"Churn"	"Yes"	0
13	0.925768421592775	13	13	"Churn"	"Yes"	0
14	0.919127213252878	13	13	"Churn"	"Yes"	0
15	0.937057830115478	13	13	"Churn"	"Yes"	0
16	0.910637315270936	13	13	"Churn"	"Yes"	0
17	0.948098889901861	13	13	"Churn"	"Yes"	0
18	0.911795651157353	13	13	"Churn"	"Yes"	0
19	0.914272553327192	13	13	"Churn"	"Yes"	0
20	0.931668712449125	13	13	"Churn"	"Yes"	0
21	0.920496363388554	13	13	"Churn"	"Yes"	0
22	0.901722301136364	13	13	"Churn"	"Yes"	0
23	0.87909182899064	13	13	"Churn"	"Yes"	0
24	0.901479504925727	13	13	"Churn"	"Yes"	0
25	0.902875499001996	13	13	"Churn"	"Yes"	0
26	0.898915960821221	13	13	"Churn"	"Yes"	0
27	0.888090497737557	13	13	"Churn"	"Yes"	0
28	0.947617265469062	13	13	"Churn"	"Yes"	0
29	0.901966860612193	13	13	"Churn"	"Yes"	0
30	0.89478191821224	13	13	"Churn"	"Yes"	0
1	0.92935774550881	14	14	"Churn"	"Yes"	0
2	0.938562453806356	14	14	"Churn"	"Yes"	0
3	0.945834097438719	14	14	"Churn"	"Yes"	0
4	0.956011228262358	14	14	"Churn"	"Yes"	0
5	0.893135580419905	14	14	"Churn"	"Yes"	0
6	0.898410660798337	14	14	"Churn"	"Yes"	0
