"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"IMPUTED"	"prop_NAs"
6	0.901958582834331	16	20	"Churn"	"No"	0
7	0.887246863449425	14	20	"Churn"	"No"	0
8	0.891058840454611	15	20	"Churn"	"No"	0
9	0.889116138763198	14	20	"Churn"	"No"	0
10	0.853174795958026	18	20	"Churn"	"No"	0
11	0.916981925178647	16	20	"Churn"	"No"	0
12	0.911109949225603	14	20	"Churn"	"No"	0
13	0.899070748086834	14	20	"Churn"	"No"	0
14	0.898577844311377	16	20	"Churn"	"No"	0
15	0.891378582202112	14	20	"Churn"	"No"	0
16	0.890377261843782	14	20	"Churn"	"No"	0
17	0.913180967968202	15	20	"Churn"	"No"	0
18	0.884973070427678	15	20	"Churn"	"No"	0
19	0.882479914364024	14	20	"Churn"	"No"	0
20	0.888777932697743	16	20	"Churn"	"No"	0
21	0.923474270730908	14	20	"Churn"	"No"	0
22	0.898312024513948	13	20	"Churn"	"No"	0
23	0.934585845910744	15	20	"Churn"	"No"	0
24	0.932826664443041	13	20	"Churn"	"No"	0
25	0.924398190045249	15	20	"Churn"	"No"	0
26	0.896528286102687	12	20	"Churn"	"No"	0
27	0.897051690687361	15	20	"Churn"	"No"	0
28	0.927257167308515	15	20	"Churn"	"No"	0
29	0.903264735772358	13	20	"Churn"	"No"	0
30	0.89583134345782	14	20	"Churn"	"No"	0
1	0.891974431818182	14	21	"Churn"	"No"	0
2	0.907876627730529	17	21	"Churn"	"No"	0
3	0.89461032388664	16	21	"Churn"	"No"	0
4	0.880012066365008	13	21	"Churn"	"No"	0
5	0.919587327566051	14	21	"Churn"	"No"	0
6	0.908449122992392	14	21	"Churn"	"No"	0
7	0.892119509441708	15	21	"Churn"	"No"	0
8	0.870673952641166	16	21	"Churn"	"No"	0
9	0.89823837364821	12	21	"Churn"	"No"	0
10	0.920338313780937	16	21	"Churn"	"No"	0
11	0.890492519877906	14	21	"Churn"	"No"	0
12	0.930332623106061	15	21	"Churn"	"No"	0
13	0.888907576216265	14	21	"Churn"	"No"	0
14	0.88046527940145	14	21	"Churn"	"No"	0
15	0.923627530554869	16	21	"Churn"	"No"	0
16	0.863365731401675	16	21	"Churn"	"No"	0
17	0.898718989307266	12	21	"Churn"	"No"	0
18	0.887219057881773	16	21	"Churn"	"No"	0
19	0.920451188893812	16	21	"Churn"	"No"	0
20	0.885712203653323	16	21	"Churn"	"No"	0
21	0.925390610479884	14	21	"Churn"	"No"	0
22	0.88701695655338	13	21	"Churn"	"No"	0
23	0.902776372375411	13	21	"Churn"	"No"	0
24	0.940533908299284	13	21	"Churn"	"No"	0
25	0.896157684630739	16	21	"Churn"	"No"	0
26	0.907032633442955	13	21	"Churn"	"No"	0
27	0.896058527346637	14	21	"Churn"	"No"	0
28	0.846923076923077	17	21	"Churn"	"No"	0
29	0.928204612496648	13	21	"Churn"	"No"	0
30	0.901877671978236	18	21	"Churn"	"No"	0
1	0.919705797726946	14	22	"Churn"	"No"	0
2	0.905335378251827	14	22	"Churn"	"No"	0
3	0.906062874251497	14	22	"Churn"	"No"	0
4	0.907983803475607	13	22	"Churn"	"No"	0
5	0.92352187511776	13	22	"Churn"	"No"	0
6	0.912253694581281	13	22	"Churn"	"No"	0
7	0.848364172700456	14	22	"Churn"	"No"	0
8	0.917509722837592	18	22	"Churn"	"No"	0
9	0.893551131529692	13	22	"Churn"	"No"	0
10	0.883891402714932	15	22	"Churn"	"No"	0
11	0.926051051051051	18	22	"Churn"	"No"	0
12	0.879302793560606	15	22	"Churn"	"No"	0
13	0.925483387799564	12	22	"Churn"	"No"	0
14	0.891361117972968	15	22	"Churn"	"No"	0
15	0.891316738325052	18	22	"Churn"	"No"	0
16	0.944451252723312	14	22	"Churn"	"No"	0
17	0.883642975821163	16	22	"Churn"	"No"	0
18	0.870240994317804	15	22	"Churn"	"No"	0
19	0.903638748542557	14	22	"Churn"	"No"	0
20	0.905756012722313	14	22	"Churn"	"No"	0
21	0.885970238021485	15	22	"Churn"	"No"	0
22	0.874453269233152	16	22	"Churn"	"No"	0
23	0.913603592208449	16	22	"Churn"	"No"	0
24	0.913362132624428	13	22	"Churn"	"No"	0
25	0.900607580824972	14	22	"Churn"	"No"	0
26	0.901257921119833	14	22	"Churn"	"No"	0
27	0.895466469045182	16	22	"Churn"	"No"	0
28	0.87956169376109	15	22	"Churn"	"No"	0
29	0.89580911876585	14	22	"Churn"	"No"	0
30	0.921297134238311	13	22	"Churn"	"No"	0
1	0.888953343313373	14	23	"Churn"	"No"	0
2	0.86775565764846	14	23	"Churn"	"No"	0
3	0.887012043313043	14	23	"Churn"	"No"	0
4	0.893111504691563	14	23	"Churn"	"No"	0
5	0.898731861968053	16	23	"Churn"	"No"	0
6	0.927682461873638	15	23	"Churn"	"No"	0
7	0.900557256102347	16	23	"Churn"	"No"	0
8	0.901136208755127	14	23	"Churn"	"No"	0
9	0.925077248333062	16	23	"Churn"	"No"	0
10	0.916007489777982	15	23	"Churn"	"No"	0
11	0.908358845462018	15	23	"Churn"	"No"	0
12	0.851079091816367	15	23	"Churn"	"No"	0
13	0.904476621417798	14	23	"Churn"	"No"	0
14	0.8888341050706	14	23	"Churn"	"No"	0
15	0.916602113650196	15	23	"Churn"	"No"	0
16	0.889614938795267	14	23	"Churn"	"No"	0
17	0.906777679318663	12	23	"Churn"	"No"	0
18	0.865887943913141	14	23	"Churn"	"No"	0
19	0.885995476496118	13	23	"Churn"	"No"	0
20	0.897745005777455	15	23	"Churn"	"No"	0
21	0.907907597210482	12	23	"Churn"	"No"	0
22	0.854874992358946	15	23	"Churn"	"No"	0
23	0.910258715772311	13	23	"Churn"	"No"	0
24	0.879974281038111	14	23	"Churn"	"No"	0
25	0.905541267243395	13	23	"Churn"	"No"	0
26	0.88586846462649	15	23	"Churn"	"No"	0
27	0.897454322860527	15	23	"Churn"	"No"	0
28	0.883303740530303	17	23	"Churn"	"No"	0
29	0.897880400901549	15	23	"Churn"	"No"	0
30	0.905289421157685	17	23	"Churn"	"No"	0
1	0.916810318479125	15	24	"Churn"	"No"	0
2	0.908924989312375	18	24	"Churn"	"No"	0
3	0.873889320220842	13	24	"Churn"	"No"	0
4	0.898674818790461	14	24	"Churn"	"No"	0
5	0.923456113925784	15	24	"Churn"	"No"	0
6	0.930684766214178	14	24	"Churn"	"No"	0
7	0.888882141469102	13	24	"Churn"	"No"	0
8	0.923842926741249	15	24	"Churn"	"No"	0
9	0.899230769230769	14	24	"Churn"	"No"	0
10	0.892854835583694	14	24	"Churn"	"No"	0
11	0.892350460122699	16	24	"Churn"	"No"	0
12	0.87431077849505	14	24	"Churn"	"No"	0
13	0.907796906187625	12	24	"Churn"	"No"	0
14	0.903639405982012	15	24	"Churn"	"No"	0
15	0.873081381278103	14	24	"Churn"	"No"	0
16	0.850527787802237	15	24	"Churn"	"No"	0
17	0.909705353589416	14	24	"Churn"	"No"	0
18	0.888113523359425	13	24	"Churn"	"No"	0
19	0.906602215312864	16	24	"Churn"	"No"	0
20	0.896692951891925	15	24	"Churn"	"No"	0
21	0.892840841663243	15	24	"Churn"	"No"	0
22	0.932084742180896	16	24	"Churn"	"No"	0
23	0.891159602225176	15	24	"Churn"	"No"	0
24	0.904389071591197	12	24	"Churn"	"No"	0
25	0.904428904428904	16	24	"Churn"	"No"	0
26	0.896232932634937	14	24	"Churn"	"No"	0
27	0.913411764705882	17	24	"Churn"	"No"	0
28	0.889286656366583	13	24	"Churn"	"No"	0
29	0.894804663783811	14	24	"Churn"	"No"	0
30	0.871691484690008	16	24	"Churn"	"No"	0
1	0.881986274176167	13	25	"Churn"	"No"	0
2	0.888272319586943	15	25	"Churn"	"No"	0
3	0.908842523596622	14	25	"Churn"	"No"	0
4	0.904012066365008	16	25	"Churn"	"No"	0
5	0.900348432055749	13	25	"Churn"	"No"	0
6	0.911887072808321	15	25	"Churn"	"No"	0
7	0.916203118927322	15	25	"Churn"	"No"	0
8	0.861630503428365	17	25	"Churn"	"No"	0
9	0.942390016035697	15	25	"Churn"	"No"	0
10	0.897149298788643	13	25	"Churn"	"No"	0
11	0.86584990530303	13	25	"Churn"	"No"	0
12	0.917308741533261	15	25	"Churn"	"No"	0
13	0.898403193612774	16	25	"Churn"	"No"	0
14	0.908250473484848	13	25	"Churn"	"No"	0
15	0.885024032380471	14	25	"Churn"	"No"	0
16	0.872769583743035	16	25	"Churn"	"No"	0
17	0.89720868409393	15	25	"Churn"	"No"	0
18	0.879149939842996	16	25	"Churn"	"No"	0
19	0.91096709280303	15	25	"Churn"	"No"	0
20	0.907746606334842	14	25	"Churn"	"No"	0
21	0.883811449219794	13	25	"Churn"	"No"	0
22	0.918507020014509	14	25	"Churn"	"No"	0
23	0.858614451559165	14	25	"Churn"	"No"	0
24	0.910075953758658	13	25	"Churn"	"No"	0
25	0.893178837534408	14	25	"Churn"	"No"	0
26	0.901913126361656	14	25	"Churn"	"No"	0
27	0.866039143660678	17	25	"Churn"	"No"	0
28	0.909187603154227	14	25	"Churn"	"No"	0
29	0.891166941744605	16	25	"Churn"	"No"	0
30	0.86459125188537	16	25	"Churn"	"No"	0
1	0.878024852844997	14	26	"Churn"	"No"	0
2	0.899563373253493	15	26	"Churn"	"No"	0
3	0.886205673365776	15	26	"Churn"	"No"	0
4	0.880965909090909	13	26	"Churn"	"No"	0
5	0.909502262443439	13	26	"Churn"	"No"	0
6	0.919764705882353	15	26	"Churn"	"No"	0
7	0.922963898295357	16	26	"Churn"	"No"	0
8	0.902059300928048	14	26	"Churn"	"No"	0
9	0.878705089820359	16	26	"Churn"	"No"	0
10	0.895709325396825	15	26	"Churn"	"No"	0
11	0.928538408706678	12	26	"Churn"	"No"	0
12	0.922423902195609	13	26	"Churn"	"No"	0
13	0.878257275132275	14	26	"Churn"	"No"	0
14	0.913156342182891	16	26	"Churn"	"No"	0
15	0.883044604784645	16	26	"Churn"	"No"	0
16	0.876833824975418	14	26	"Churn"	"No"	0
17	0.91589939097492	15	26	"Churn"	"No"	0
18	0.870816798941799	16	26	"Churn"	"No"	0
19	0.875408032275811	15	26	"Churn"	"No"	0
20	0.911335590885611	14	26	"Churn"	"No"	0
21	0.891620272054181	13	26	"Churn"	"No"	0
22	0.905704528206426	13	26	"Churn"	"No"	0
23	0.890818509688856	15	26	"Churn"	"No"	0
24	0.897187574581402	15	26	"Churn"	"No"	0
25	0.88356296182266	15	26	"Churn"	"No"	0
26	0.88423556816633	17	26	"Churn"	"No"	0
27	0.877788173652695	13	26	"Churn"	"No"	0
28	0.876947887680243	16	26	"Churn"	"No"	0
29	0.850266436108268	14	26	"Churn"	"No"	0
30	0.85870150862069	15	26	"Churn"	"No"	0
1	0.881743803916199	15	27	"Churn"	"No"	0
2	0.894178096963423	16	27	"Churn"	"No"	0
3	0.902497085114652	14	27	"Churn"	"No"	0
4	0.874152077007559	15	27	"Churn"	"No"	0
5	0.936048630003886	14	27	"Churn"	"No"	0
6	0.87570362090303	14	27	"Churn"	"No"	0
7	0.896172065036487	14	27	"Churn"	"No"	0
8	0.903137254901961	13	27	"Churn"	"No"	0
9	0.896712824351297	13	27	"Churn"	"No"	0
10	0.912302786169856	14	27	"Churn"	"No"	0
11	0.884276856492538	14	27	"Churn"	"No"	0
12	0.91560192382433	14	27	"Churn"	"No"	0
13	0.937129566653712	13	27	"Churn"	"No"	0
14	0.889627676512922	16	27	"Churn"	"No"	0
15	0.9239105918441	18	27	"Churn"	"No"	0
16	0.900722071598517	14	27	"Churn"	"No"	0
17	0.939587255107021	14	27	"Churn"	"No"	0
18	0.898392322269087	15	27	"Churn"	"No"	0
19	0.915416314454776	19	27	"Churn"	"No"	0
20	0.872136758810974	16	27	"Churn"	"No"	0
21	0.924041103127642	15	27	"Churn"	"No"	0
22	0.891604226476229	17	27	"Churn"	"No"	0
23	0.880642412323828	15	27	"Churn"	"No"	0
24	0.884550749178982	16	27	"Churn"	"No"	0
25	0.907740344703681	13	27	"Churn"	"No"	0
26	0.880663490788039	13	27	"Churn"	"No"	0
27	0.894834647594596	17	27	"Churn"	"No"	0
28	0.941694793338129	15	27	"Churn"	"No"	0
29	0.905899962999092	13	27	"Churn"	"No"	0
30	0.886057477942468	12	27	"Churn"	"No"	0
1	0.89809682187731	14	28	"Churn"	"No"	0
2	0.899477714648693	14	28	"Churn"	"No"	0
3	0.847198244856855	18	28	"Churn"	"No"	0
4	0.906483292746217	17	28	"Churn"	"No"	0
5	0.89026063933152	12	28	"Churn"	"No"	0
6	0.882712879760377	14	28	"Churn"	"No"	0
7	0.90275549161733	15	28	"Churn"	"No"	0
8	0.837635116407982	13	28	"Churn"	"No"	0
9	0.897177444335683	15	28	"Churn"	"No"	0
10	0.888737843772875	14	28	"Churn"	"No"	0
11	0.910708291372944	13	28	"Churn"	"No"	0
12	0.870163861147381	13	28	"Churn"	"No"	0
13	0.927103332841038	16	28	"Churn"	"No"	0
14	0.901361268939394	15	28	"Churn"	"No"	0
15	0.903142755681818	14	28	"Churn"	"No"	0
16	0.874166153530378	15	28	"Churn"	"No"	0
17	0.905670014276572	15	28	"Churn"	"No"	0
18	0.878063479308959	16	28	"Churn"	"No"	0
19	0.900288158588135	16	28	"Churn"	"No"	0
20	0.891918480373105	15	28	"Churn"	"No"	0
21	0.875450081833061	15	28	"Churn"	"No"	0
22	0.864311915001265	16	28	"Churn"	"No"	0
23	0.91165854646384	15	28	"Churn"	"No"	0
24	0.869528517294986	15	28	"Churn"	"No"	0
25	0.895731797371142	15	28	"Churn"	"No"	0
26	0.899948448664461	15	28	"Churn"	"No"	0
27	0.900113971574149	18	28	"Churn"	"No"	0
28	0.878027928184668	13	28	"Churn"	"No"	0
29	0.846717619258603	14	28	"Churn"	"No"	0
30	0.906823852295409	15	28	"Churn"	"No"	0
1	0.842911295435334	14	29	"Churn"	"No"	0
2	0.893623188405797	15	29	"Churn"	"No"	0
3	0.908662119556343	14	29	"Churn"	"No"	0
4	0.87920087513533	15	29	"Churn"	"No"	0
5	0.898465563017336	14	29	"Churn"	"No"	0
6	0.921180116367316	14	29	"Churn"	"No"	0
7	0.872495446265938	18	29	"Churn"	"No"	0
8	0.911891398743533	15	29	"Churn"	"No"	0
9	0.905466688143532	15	29	"Churn"	"No"	0
10	0.904804769698387	12	29	"Churn"	"No"	0
11	0.907079210357899	14	29	"Churn"	"No"	0
12	0.899485284720044	15	29	"Churn"	"No"	0
13	0.889202573784569	15	29	"Churn"	"No"	0
14	0.88662432924728	14	29	"Churn"	"No"	0
15	0.869288589015151	16	29	"Churn"	"No"	0
16	0.904816460135609	14	29	"Churn"	"No"	0
17	0.877845220030349	16	29	"Churn"	"No"	0
18	0.880221161740558	16	29	"Churn"	"No"	0
19	0.868418560606061	15	29	"Churn"	"No"	0
20	0.886362247081117	14	29	"Churn"	"No"	0
21	0.883645209580838	13	29	"Churn"	"No"	0
22	0.856687448686371	13	29	"Churn"	"No"	0
23	0.879555943754313	15	29	"Churn"	"No"	0
24	0.883678708967541	16	29	"Churn"	"No"	0
25	0.945036524685041	16	29	"Churn"	"No"	0
26	0.893052010663037	13	29	"Churn"	"No"	0
27	0.885876743448859	13	29	"Churn"	"No"	0
28	0.899439102564103	14	29	"Churn"	"No"	0
29	0.894628518585348	16	29	"Churn"	"No"	0
30	0.87963105500821	17	29	"Churn"	"No"	0
1	0.913499397348333	17	30	"Churn"	"No"	0
2	0.849403325288281	15	30	"Churn"	"No"	0
3	0.894999135028677	16	30	"Churn"	"No"	0
4	0.92882853580528	20	30	"Churn"	"No"	0
5	0.915547511312217	18	30	"Churn"	"No"	0
6	0.916536105060695	16	30	"Churn"	"No"	0
7	0.908576537154015	14	30	"Churn"	"No"	0
8	0.926190045248869	14	30	"Churn"	"No"	0
9	0.909175399201597	17	30	"Churn"	"No"	0
10	0.88282768169452	16	30	"Churn"	"No"	0
11	0.89273604826546	15	30	"Churn"	"No"	0
12	0.901633822907861	15	30	"Churn"	"No"	0
13	0.92727563629203	17	30	"Churn"	"No"	0
14	0.877820642549962	15	30	"Churn"	"No"	0
15	0.913623745462311	15	30	"Churn"	"No"	0
16	0.908907185628743	14	30	"Churn"	"No"	0
17	0.907410179640719	14	30	"Churn"	"No"	0
18	0.916545394952475	17	30	"Churn"	"No"	0
19	0.889463415734392	15	30	"Churn"	"No"	0
20	0.904660808349333	16	30	"Churn"	"No"	0
21	0.8876027808166	14	30	"Churn"	"No"	0
22	0.930704933364508	13	30	"Churn"	"No"	0
23	0.89029983203688	15	30	"Churn"	"No"	0
24	0.891956676136364	15	30	"Churn"	"No"	0
25	0.904919211283034	16	30	"Churn"	"No"	0
26	0.858477587985785	16	30	"Churn"	"No"	0
27	0.899152443301379	15	30	"Churn"	"No"	0
28	0.915963292027122	14	30	"Churn"	"No"	0
29	0.915019255455712	15	30	"Churn"	"No"	0
30	0.90943792184221	13	30	"Churn"	"No"	0
1	0.554207768366505	1	1	"Churn"	"No"	0.7
2	0.566850051959166	1	1	"Churn"	"No"	0.7
3	0.557843084678501	1	1	"Churn"	"No"	0.7
4	0.546863760609984	1	1	"Churn"	"No"	0.7
5	0.59557918574312	1	1	"Churn"	"No"	0.7
6	0.549086129959044	1	1	"Churn"	"No"	0.7
7	0.566304072856059	1	1	"Churn"	"No"	0.7
8	0.5	0	1	"Churn"	"No"	0.7
9	0.553315501616831	1	1	"Churn"	"No"	0.7
10	0.542913050876297	1	1	"Churn"	"No"	0.7
11	0.5	0	1	"Churn"	"No"	0.7
12	0.529983203688041	1	1	"Churn"	"No"	0.7
13	0.554100901107731	1	1	"Churn"	"No"	0.7
14	0.549186176142698	1	1	"Churn"	"No"	0.7
15	0.5	0	1	"Churn"	"No"	0.7
16	0.529246016323358	1	1	"Churn"	"No"	0.7
17	0.556321022727273	1	1	"Churn"	"No"	0.7
18	0.552799823633157	1	1	"Churn"	"No"	0.7
19	0.548096250595466	1	1	"Churn"	"No"	0.7
20	0.568691759071269	1	1	"Churn"	"No"	0.7
21	0.608208582834331	1	1	"Churn"	"No"	0.7
22	0.574980133259979	1	1	"Churn"	"No"	0.7
23	0.576032043413657	1	1	"Churn"	"No"	0.7
24	0.553701876711266	1	1	"Churn"	"No"	0.7
25	0.544024526198439	1	1	"Churn"	"No"	0.7
26	0.549338054187192	1	1	"Churn"	"No"	0.7
27	0.56	1	1	"Churn"	"No"	0.7
28	0.58869670152856	1	1	"Churn"	"No"	0.7
29	0.5	0	1	"Churn"	"No"	0.7
30	0.577869566732894	1	1	"Churn"	"No"	0.7
1	0.537383000252972	2	2	"Churn"	"No"	0.7
2	0.563432835820896	2	2	"Churn"	"No"	0.7
3	0.565750124016725	2	2	"Churn"	"No"	0.7
4	0.555161387631976	2	2	"Churn"	"No"	0.7
5	0.554441097265964	2	2	"Churn"	"No"	0.7
6	0.628303314860427	2	2	"Churn"	"No"	0.7
7	0.55329071969697	2	2	"Churn"	"No"	0.7
8	0.538940592793986	2	2	"Churn"	"No"	0.7
9	0.662703646481014	2	2	"Churn"	"No"	0.7
10	0.672021726500115	2	2	"Churn"	"No"	0.7
11	0.554989173583544	2	2	"Churn"	"No"	0.7
12	0.631818235287198	2	2	"Churn"	"No"	0.7
13	0.669689084953508	2	2	"Churn"	"No"	0.7
14	0.55859375	2	2	"Churn"	"No"	0.7
15	0.54626037531577	2	2	"Churn"	"No"	0.7
16	0.618961180566741	2	2	"Churn"	"No"	0.7
17	0.549078556926441	2	2	"Churn"	"No"	0.7
18	0.534293820604925	2	2	"Churn"	"No"	0.7
19	0.547608038614219	2	2	"Churn"	"No"	0.7
20	0.532617988526398	2	2	"Churn"	"No"	0.7
21	0.658627430262046	2	2	"Churn"	"No"	0.7
22	0.569277530979659	2	2	"Churn"	"No"	0.7
23	0.61740412979351	2	2	"Churn"	"No"	0.7
24	0.655353358673349	2	2	"Churn"	"No"	0.7
25	0.629405840886203	2	2	"Churn"	"No"	0.7
26	0.623959357587676	2	2	"Churn"	"No"	0.7
27	0.567630911893207	2	2	"Churn"	"No"	0.7
28	0.629676174888941	2	2	"Churn"	"No"	0.7
29	0.618377979033717	2	2	"Churn"	"No"	0.7
30	0.549266098484849	1	2	"Churn"	"No"	0.7
1	0.666601315456615	3	3	"Churn"	"No"	0.7
2	0.588305518633388	3	3	"Churn"	"No"	0.7
3	0.556502661487556	2	3	"Churn"	"No"	0.7
4	0.549491517822104	3	3	"Churn"	"No"	0.7
5	0.662541429924242	3	3	"Churn"	"No"	0.7
6	0.562594356811911	3	3	"Churn"	"No"	0.7
7	0.636691984586219	3	3	"Churn"	"No"	0.7
8	0.526653171390013	2	3	"Churn"	"No"	0.7
9	0.625626825971308	3	3	"Churn"	"No"	0.7
10	0.633870843596059	3	3	"Churn"	"No"	0.7
11	0.579591886968936	3	3	"Churn"	"No"	0.7
12	0.621020459081836	3	3	"Churn"	"No"	0.7
13	0.663774034371278	3	3	"Churn"	"No"	0.7
14	0.66026682420125	3	3	"Churn"	"No"	0.7
15	0.593596117424242	3	3	"Churn"	"No"	0.7
16	0.59647266313933	3	3	"Churn"	"No"	0.7
17	0.55187969924812	2	3	"Churn"	"No"	0.7
18	0.659532295820541	3	3	"Churn"	"No"	0.7
19	0.682129692469427	3	3	"Churn"	"No"	0.7
20	0.680857542403464	3	3	"Churn"	"No"	0.7
21	0.702730119825708	3	3	"Churn"	"No"	0.7
22	0.606551008190352	3	3	"Churn"	"No"	0.7
23	0.643851972097728	3	3	"Churn"	"No"	0.7
24	0.660345986918516	3	3	"Churn"	"No"	0.7
25	0.610516467065868	3	3	"Churn"	"No"	0.7
26	0.645111268939394	3	3	"Churn"	"No"	0.7
27	0.631018326613156	3	3	"Churn"	"No"	0.7
28	0.61753556835524	3	3	"Churn"	"No"	0.7
29	0.672412174845803	3	3	"Churn"	"No"	0.7
30	0.624735518383967	3	3	"Churn"	"No"	0.7
1	0.655786434798485	4	4	"Churn"	"No"	0.7
2	0.628115501519757	4	4	"Churn"	"No"	0.7
3	0.672318315902387	4	4	"Churn"	"No"	0.7
4	0.694632325779867	4	4	"Churn"	"No"	0.7
5	0.6838878480522	4	4	"Churn"	"No"	0.7
6	0.619032745067416	4	4	"Churn"	"No"	0.7
7	0.537318404081922	4	4	"Churn"	"No"	0.7
8	0.711910848901999	4	4	"Churn"	"No"	0.7
9	0.691316570357645	4	4	"Churn"	"No"	0.7
10	0.677009597163641	4	4	"Churn"	"No"	0.7
11	0.622767518340501	4	4	"Churn"	"No"	0.7
12	0.678854920890319	4	4	"Churn"	"No"	0.7
13	0.652220313394763	4	4	"Churn"	"No"	0.7
14	0.666773124675636	4	4	"Churn"	"No"	0.7
15	0.661050384402319	4	4	"Churn"	"No"	0.7
16	0.611994388590133	4	4	"Churn"	"No"	0.7
17	0.693729575163399	4	4	"Churn"	"No"	0.7
18	0.608073613569929	4	4	"Churn"	"No"	0.7
19	0.630871794871795	4	4	"Churn"	"No"	0.7
20	0.622624269005848	4	4	"Churn"	"No"	0.7
21	0.620796241345203	4	4	"Churn"	"No"	0.7
22	0.664906167858671	4	4	"Churn"	"No"	0.7
23	0.714074337121212	4	4	"Churn"	"No"	0.7
24	0.690441969098096	4	4	"Churn"	"No"	0.7
25	0.682951838689544	4	4	"Churn"	"No"	0.7
26	0.671517971098028	4	4	"Churn"	"No"	0.7
27	0.669530714443399	4	4	"Churn"	"No"	0.7
28	0.649188536953243	4	4	"Churn"	"No"	0.7
29	0.653172348484849	4	4	"Churn"	"No"	0.7
30	0.662898120033594	4	4	"Churn"	"No"	0.7
1	0.67379396618733	5	5	"Churn"	"No"	0.7
2	0.698354640151515	5	5	"Churn"	"No"	0.7
3	0.685750272331155	5	5	"Churn"	"No"	0.7
4	0.648271852186834	5	5	"Churn"	"No"	0.7
5	0.739109199852288	5	5	"Churn"	"No"	0.7
6	0.712880489021956	5	5	"Churn"	"No"	0.7
7	0.702085009385894	5	5	"Churn"	"No"	0.7
8	0.676355957767723	5	5	"Churn"	"No"	0.7
9	0.652090166067989	5	5	"Churn"	"No"	0.7
10	0.643362222349768	5	5	"Churn"	"No"	0.7
11	0.656592328478366	5	5	"Churn"	"No"	0.7
12	0.71266571392055	5	5	"Churn"	"No"	0.7
13	0.656463645602365	5	5	"Churn"	"No"	0.7
14	0.676518819303451	5	5	"Churn"	"No"	0.7
15	0.656928651059086	5	5	"Churn"	"No"	0.7
16	0.657872551736881	5	5	"Churn"	"No"	0.7
17	0.674029693710545	5	5	"Churn"	"No"	0.7
18	0.670829868810052	5	5	"Churn"	"No"	0.7
19	0.657943349753695	5	5	"Churn"	"No"	0.7
20	0.647229799754607	5	5	"Churn"	"No"	0.7
21	0.656727623746447	5	5	"Churn"	"No"	0.7
22	0.644328381033043	5	5	"Churn"	"No"	0.7
23	0.718637547348485	5	5	"Churn"	"No"	0.7
24	0.655071294640911	5	5	"Churn"	"No"	0.7
25	0.717646756978654	5	5	"Churn"	"No"	0.7
26	0.708523610571318	5	5	"Churn"	"No"	0.7
27	0.635987627679471	5	5	"Churn"	"No"	0.7
28	0.635087536954915	5	5	"Churn"	"No"	0.7
29	0.659689253344843	5	5	"Churn"	"No"	0.7
30	0.633741714015152	5	5	"Churn"	"No"	0.7
1	0.702913006306764	6	6	"Churn"	"No"	0.7
2	0.654763197586727	6	6	"Churn"	"No"	0.7
3	0.621677004873726	6	6	"Churn"	"No"	0.7
4	0.699408143939394	6	6	"Churn"	"No"	0.7
5	0.688833430616937	6	6	"Churn"	"No"	0.7
6	0.685493641999271	6	6	"Churn"	"No"	0.7
7	0.671662774350215	6	6	"Churn"	"No"	0.7
8	0.733352045908184	6	6	"Churn"	"No"	0.7
9	0.679987932421561	6	6	"Churn"	"No"	0.7
10	0.626963028602373	6	6	"Churn"	"No"	0.7
11	0.667045662937832	6	6	"Churn"	"No"	0.7
12	0.664055892408305	6	6	"Churn"	"No"	0.7
13	0.725423872910999	6	6	"Churn"	"No"	0.7
14	0.717972850678733	6	6	"Churn"	"No"	0.7
15	0.726792591234183	6	6	"Churn"	"No"	0.7
16	0.713631664451337	6	6	"Churn"	"No"	0.7
17	0.67810960591133	6	6	"Churn"	"No"	0.7
18	0.673837031603399	6	6	"Churn"	"No"	0.7
19	0.68795870909194	6	6	"Churn"	"No"	0.7
20	0.714964012510834	6	6	"Churn"	"No"	0.7
21	0.681639290941617	6	6	"Churn"	"No"	0.7
22	0.663499245852187	6	6	"Churn"	"No"	0.7
23	0.692867756315007	6	6	"Churn"	"No"	0.7
24	0.691396037518431	6	6	"Churn"	"No"	0.7
25	0.656120308552869	6	6	"Churn"	"No"	0.7
26	0.71319852703663	6	6	"Churn"	"No"	0.7
27	0.677245130280799	6	6	"Churn"	"No"	0.7
28	0.711635890151515	6	6	"Churn"	"No"	0.7
29	0.675374180469289	6	6	"Churn"	"No"	0.7
30	0.655666582342525	6	6	"Churn"	"No"	0.7
1	0.708172773117573	7	7	"Churn"	"No"	0.7
2	0.746052759424796	7	7	"Churn"	"No"	0.7
3	0.721578547938275	7	7	"Churn"	"No"	0.7
4	0.74318844621051	7	7	"Churn"	"No"	0.7
5	0.720906358119222	7	7	"Churn"	"No"	0.7
6	0.672846832590035	7	7	"Churn"	"No"	0.7
7	0.70800145765006	7	7	"Churn"	"No"	0.7
8	0.683846448952189	7	7	"Churn"	"No"	0.7
9	0.71063023412189	7	7	"Churn"	"No"	0.7
10	0.677006412747765	7	7	"Churn"	"No"	0.7
11	0.652361257123886	7	7	"Churn"	"No"	0.7
12	0.731723587501638	7	7	"Churn"	"No"	0.7
13	0.741835273466371	7	7	"Churn"	"No"	0.7
14	0.66953094636611	7	7	"Churn"	"No"	0.7
15	0.713182444739822	7	7	"Churn"	"No"	0.7
16	0.668334628837932	7	7	"Churn"	"No"	0.7
17	0.728732076919388	7	7	"Churn"	"No"	0.7
