"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"prop_switch_y"
21	0.914103200988447	16	21	"Churn"	0
22	0.907157205992079	15	21	"Churn"	0
23	0.915228024744641	17	21	"Churn"	0
24	0.927838387573965	16	21	"Churn"	0
25	0.895824697592041	19	21	"Churn"	0
26	0.914576895972245	17	21	"Churn"	0
27	0.890302991149299	16	21	"Churn"	0
28	0.920190101606031	16	21	"Churn"	0
29	0.900820251031509	17	21	"Churn"	0
30	0.887704041974349	16	21	"Churn"	0
1	0.915840542436287	16	22	"Churn"	0
2	0.917266968325792	18	22	"Churn"	0
3	0.877759123327607	16	22	"Churn"	0
4	0.912227851567849	17	22	"Churn"	0
5	0.925824617860016	16	22	"Churn"	0
6	0.907754135228286	15	22	"Churn"	0
7	0.899251497005988	16	22	"Churn"	0
8	0.907518796992481	20	22	"Churn"	0
9	0.917595874563088	18	22	"Churn"	0
10	0.916038074712644	18	22	"Churn"	0
11	0.931365443067571	17	22	"Churn"	0
12	0.907302118171683	17	22	"Churn"	0
13	0.881188938565988	14	22	"Churn"	0
14	0.91824641994479	15	22	"Churn"	0
15	0.919755635445006	17	22	"Churn"	0
16	0.914725958044957	14	22	"Churn"	0
17	0.902414709791759	16	22	"Churn"	0
18	0.921298773690078	16	22	"Churn"	0
19	0.921626420454545	20	22	"Churn"	0
20	0.871502137582588	17	22	"Churn"	0
21	0.908759278002699	17	22	"Churn"	0
22	0.881453901148599	16	22	"Churn"	0
23	0.909963823891626	17	22	"Churn"	0
24	0.922212357954545	15	22	"Churn"	0
25	0.874040043105893	16	22	"Churn"	0
26	0.888695652173913	16	22	"Churn"	0
27	0.896913306749372	17	22	"Churn"	0
28	0.892004053776683	18	22	"Churn"	0
29	0.915225417800233	17	22	"Churn"	0
30	0.888603219051631	17	22	"Churn"	0
1	0.876786313719848	17	23	"Churn"	0
2	0.925292260930559	19	23	"Churn"	0
3	0.879912325634031	16	23	"Churn"	0
4	0.887286025706696	16	23	"Churn"	0
5	0.87597652668256	16	23	"Churn"	0
6	0.925226586102719	15	23	"Churn"	0
7	0.911988680528566	17	23	"Churn"	0
8	0.927195608782435	19	23	"Churn"	0
9	0.885393590311623	17	23	"Churn"	0
10	0.911589459550185	17	23	"Churn"	0
11	0.861507427104346	16	23	"Churn"	0
12	0.884444676821546	20	23	"Churn"	0
13	0.88873022257978	15	23	"Churn"	0
14	0.911902748162531	19	23	"Churn"	0
15	0.897779240576497	14	23	"Churn"	0
16	0.929289739603576	16	23	"Churn"	0
17	0.913140562973656	15	23	"Churn"	0
18	0.930753254955305	17	23	"Churn"	0
19	0.932013164009999	15	23	"Churn"	0
20	0.923346020022359	17	23	"Churn"	0
21	0.947925817471937	18	23	"Churn"	0
22	0.902400865770312	16	23	"Churn"	0
23	0.899861236802413	18	23	"Churn"	0
24	0.882033764392857	16	23	"Churn"	0
25	0.918916013154566	20	23	"Churn"	0
26	0.914932219635766	15	23	"Churn"	0
27	0.916382575757576	16	23	"Churn"	0
28	0.923203067257945	17	23	"Churn"	0
29	0.900859228632341	16	23	"Churn"	0
30	0.929801484209719	15	23	"Churn"	0
1	0.876781369482099	16	24	"Churn"	0
2	0.860835755813953	18	24	"Churn"	0
3	0.922718139114003	15	24	"Churn"	0
4	0.890328875624175	17	24	"Churn"	0
5	0.90805879249988	18	24	"Churn"	0
6	0.92580371951865	16	24	"Churn"	0
7	0.888760180995475	17	24	"Churn"	0
8	0.883843377369054	17	24	"Churn"	0
9	0.922111834434512	16	24	"Churn"	0
10	0.915696939033645	21	24	"Churn"	0
11	0.916319563860547	17	24	"Churn"	0
12	0.888791265585632	16	24	"Churn"	0
13	0.898302878858868	19	24	"Churn"	0
14	0.907652415886668	15	24	"Churn"	0
15	0.89491838321026	15	24	"Churn"	0
16	0.929675516224189	15	24	"Churn"	0
17	0.896434416647183	16	24	"Churn"	0
18	0.889680393581665	16	24	"Churn"	0
19	0.914666715896224	16	24	"Churn"	0
20	0.84814745508982	15	24	"Churn"	0
21	0.892630131215384	16	24	"Churn"	0
22	0.920720754669581	16	24	"Churn"	0
23	0.897673403193613	18	24	"Churn"	0
24	0.925242335078401	17	24	"Churn"	0
25	0.899925595238095	15	24	"Churn"	0
26	0.90013795616638	16	24	"Churn"	0
27	0.896029637747626	14	24	"Churn"	0
28	0.863722482858174	17	24	"Churn"	0
29	0.923611907218465	16	24	"Churn"	0
30	0.894686954043639	16	24	"Churn"	0
1	0.892175704362463	19	25	"Churn"	0
2	0.918839075412192	15	25	"Churn"	0
3	0.863727094894008	17	25	"Churn"	0
4	0.905275962653012	16	25	"Churn"	0
5	0.917089217854915	18	25	"Churn"	0
6	0.917246756487026	16	25	"Churn"	0
7	0.914685219373784	17	25	"Churn"	0
8	0.895328535001444	15	25	"Churn"	0
9	0.925268213572854	17	25	"Churn"	0
10	0.908666553230106	15	25	"Churn"	0
11	0.919855276172627	15	25	"Churn"	0
12	0.916632123701498	16	25	"Churn"	0
13	0.921518385460693	16	25	"Churn"	0
14	0.907194816309065	16	25	"Churn"	0
15	0.923769961156668	16	25	"Churn"	0
16	0.921496331899823	17	25	"Churn"	0
17	0.897696208112875	16	25	"Churn"	0
18	0.865556890976	15	25	"Churn"	0
19	0.8772830761447	17	25	"Churn"	0
20	0.883102452526382	17	25	"Churn"	0
21	0.915847135955832	17	25	"Churn"	0
22	0.885663322185061	17	25	"Churn"	0
23	0.919217394627231	16	25	"Churn"	0
24	0.902136383254208	16	25	"Churn"	0
25	0.871613231876214	14	25	"Churn"	0
26	0.932320392628682	18	25	"Churn"	0
27	0.885368148951124	18	25	"Churn"	0
28	0.896610169491525	16	25	"Churn"	0
29	0.931994197477581	17	25	"Churn"	0
30	0.924383399793236	16	25	"Churn"	0
1	0.882599812927682	16	26	"Churn"	0
2	0.902842477570738	16	26	"Churn"	0
3	0.902546853033102	17	26	"Churn"	0
4	0.869432972795805	17	26	"Churn"	0
5	0.907727354745579	16	26	"Churn"	0
6	0.898025598347013	16	26	"Churn"	0
7	0.900250288079101	18	26	"Churn"	0
8	0.905536533367789	17	26	"Churn"	0
9	0.8986387381957	15	26	"Churn"	0
10	0.895684475741327	14	26	"Churn"	0
11	0.896822742474916	16	26	"Churn"	0
12	0.919824090534119	19	26	"Churn"	0
13	0.91992446026747	14	26	"Churn"	0
14	0.871292590311987	15	26	"Churn"	0
15	0.903940679998082	16	26	"Churn"	0
16	0.942177671633758	18	26	"Churn"	0
17	0.911589868557082	14	26	"Churn"	0
18	0.904197152742329	16	26	"Churn"	0
19	0.91076982170072	16	26	"Churn"	0
20	0.921261798310979	17	26	"Churn"	0
21	0.898638731060606	16	26	"Churn"	0
22	0.880362459400938	16	26	"Churn"	0
23	0.902335762416457	20	26	"Churn"	0
24	0.907608927580762	17	26	"Churn"	0
25	0.912280701754386	14	26	"Churn"	0
26	0.933598277860573	16	26	"Churn"	0
27	0.904711915535445	18	26	"Churn"	0
28	0.897103465722236	16	26	"Churn"	0
29	0.88965641146369	17	26	"Churn"	0
30	0.896563085470638	18	26	"Churn"	0
1	0.889082462253194	16	27	"Churn"	0
2	0.875426370805061	16	27	"Churn"	0
3	0.896064814814815	15	27	"Churn"	0
4	0.929942552893373	16	27	"Churn"	0
5	0.913068093081368	18	27	"Churn"	0
6	0.889677028218695	16	27	"Churn"	0
7	0.867021156622158	15	27	"Churn"	0
8	0.92133726647001	18	27	"Churn"	0
9	0.927078452808579	15	27	"Churn"	0
10	0.921688684527142	17	27	"Churn"	0
11	0.899228434100683	15	27	"Churn"	0
12	0.869393984148083	19	27	"Churn"	0
13	0.915359016712009	16	27	"Churn"	0
14	0.894320370659587	17	27	"Churn"	0
15	0.903992015968064	17	27	"Churn"	0
16	0.923703835227273	15	27	"Churn"	0
17	0.891756812268931	20	27	"Churn"	0
18	0.895963800904977	17	27	"Churn"	0
19	0.878828335387284	16	27	"Churn"	0
20	0.937284334023464	18	27	"Churn"	0
21	0.919368138630434	19	27	"Churn"	0
22	0.875792476754015	18	27	"Churn"	0
23	0.894267123889915	15	27	"Churn"	0
24	0.912575791868679	17	27	"Churn"	0
25	0.90786533229693	17	27	"Churn"	0
26	0.92462725000314	18	27	"Churn"	0
27	0.907927409129332	16	27	"Churn"	0
28	0.940497585426982	18	27	"Churn"	0
29	0.908581400384679	17	27	"Churn"	0
30	0.876548532841042	16	27	"Churn"	0
1	0.90650990724846	16	28	"Churn"	0
2	0.906840629191562	15	28	"Churn"	0
3	0.922792231116585	14	28	"Churn"	0
4	0.909258826280103	16	28	"Churn"	0
5	0.899403325288281	19	28	"Churn"	0
6	0.856722061021718	18	28	"Churn"	0
7	0.937379675689644	18	28	"Churn"	0
8	0.888784239855584	16	28	"Churn"	0
9	0.926690369261477	15	28	"Churn"	0
10	0.909910194788768	13	28	"Churn"	0
11	0.904675662878788	17	28	"Churn"	0
12	0.919607117629251	15	28	"Churn"	0
13	0.913831073987859	18	28	"Churn"	0
14	0.904234561139258	17	28	"Churn"	0
15	0.894871794871795	15	28	"Churn"	0
16	0.879157272599896	20	28	"Churn"	0
17	0.886855097342542	16	28	"Churn"	0
18	0.878566911206679	16	28	"Churn"	0
19	0.899818798223054	16	28	"Churn"	0
20	0.88039253789351	14	28	"Churn"	0
21	0.895079161317929	15	28	"Churn"	0
22	0.899753199793377	17	28	"Churn"	0
23	0.908084753787879	16	28	"Churn"	0
24	0.915212721860044	14	28	"Churn"	0
25	0.917056298853882	18	28	"Churn"	0
26	0.926933186625099	16	28	"Churn"	0
27	0.909437375249501	18	28	"Churn"	0
28	0.920997586484312	17	28	"Churn"	0
29	0.881309946883717	17	28	"Churn"	0
30	0.890718619286279	18	28	"Churn"	0
1	0.892056893039656	18	29	"Churn"	0
2	0.908052806000087	15	29	"Churn"	0
3	0.908759247564056	17	29	"Churn"	0
4	0.8825445412448	16	29	"Churn"	0
5	0.91008222465328	16	29	"Churn"	0
6	0.890745155571857	16	29	"Churn"	0
7	0.913381865530303	18	29	"Churn"	0
8	0.911025991464058	19	29	"Churn"	0
9	0.900557375316991	16	29	"Churn"	0
10	0.908519302167751	16	29	"Churn"	0
11	0.909777462121212	16	29	"Churn"	0
12	0.887395826603786	18	29	"Churn"	0
13	0.883426847662142	18	29	"Churn"	0
14	0.921324573863636	16	29	"Churn"	0
15	0.924405565812135	18	29	"Churn"	0
16	0.922819243230026	15	29	"Churn"	0
17	0.906536266930325	16	29	"Churn"	0
18	0.880141589151929	17	29	"Churn"	0
19	0.918932126696833	19	29	"Churn"	0
20	0.926931029390046	15	29	"Churn"	0
21	0.954628366053695	17	29	"Churn"	0
22	0.92980869477836	16	29	"Churn"	0
23	0.915855046799899	17	29	"Churn"	0
24	0.901345291479821	18	29	"Churn"	0
25	0.917622383004926	15	29	"Churn"	0
26	0.917968364628893	15	29	"Churn"	0
27	0.898708898944193	16	29	"Churn"	0
28	0.915679442508711	18	29	"Churn"	0
29	0.860151235382045	18	29	"Churn"	0
30	0.915113122171946	16	29	"Churn"	0
1	0.861837121212121	15	30	"Churn"	0
2	0.905503008378239	20	30	"Churn"	0
3	0.889376666099484	15	30	"Churn"	0
4	0.903569900360658	17	30	"Churn"	0
5	0.924343613317308	16	30	"Churn"	0
6	0.885018779675431	16	30	"Churn"	0
7	0.87598075543165	16	30	"Churn"	0
8	0.872218625617417	17	30	"Churn"	0
9	0.925783486907179	19	30	"Churn"	0
10	0.899396969327466	16	30	"Churn"	0
11	0.893168029543656	16	30	"Churn"	0
12	0.900043723280218	20	30	"Churn"	0
13	0.907269843443334	18	30	"Churn"	0
14	0.916060375092387	17	30	"Churn"	0
15	0.89020989561744	18	30	"Churn"	0
16	0.897153211973662	18	30	"Churn"	0
17	0.876657196969697	18	30	"Churn"	0
18	0.921214337027915	14	30	"Churn"	0
19	0.930545058049488	20	30	"Churn"	0
20	0.91562588622313	18	30	"Churn"	0
21	0.895344794513979	17	30	"Churn"	0
22	0.934153846153846	17	30	"Churn"	0
23	0.92117784083165	17	30	"Churn"	0
24	0.910070974469373	16	30	"Churn"	0
25	0.886437405731523	16	30	"Churn"	0
26	0.884105404498154	17	30	"Churn"	0
27	0.880428973960358	16	30	"Churn"	0
28	0.90194778643736	17	30	"Churn"	0
29	0.903539059128183	15	30	"Churn"	0
30	0.893782235610936	15	30	"Churn"	0
1	0.693880976358318	1	1	"Churn"	0.025
2	0.709181636726547	1	1	"Churn"	0.025
3	0.682732558139535	1	1	"Churn"	0.025
4	0.69668778280543	1	1	"Churn"	0.025
5	0.713763695725423	1	1	"Churn"	0.025
6	0.701656969390337	1	1	"Churn"	0.025
7	0.707303417632554	1	1	"Churn"	0.025
8	0.687807173481125	1	1	"Churn"	0.025
9	0.686988543371522	1	1	"Churn"	0.025
10	0.682731501462619	1	1	"Churn"	0.025
11	0.685467015365872	1	1	"Churn"	0.025
12	0.705752840909091	1	1	"Churn"	0.025
13	0.701922749702229	1	1	"Churn"	0.025
14	0.668458521870287	1	1	"Churn"	0.025
15	0.693923833975182	1	1	"Churn"	0.025
16	0.697988874625588	1	1	"Churn"	0.025
17	0.687603154227031	1	1	"Churn"	0.025
18	0.663541666666667	1	1	"Churn"	0.025
19	0.689208183663908	1	1	"Churn"	0.025
20	0.689691373640273	1	1	"Churn"	0.025
21	0.687704374057315	1	1	"Churn"	0.025
22	0.701884803839125	1	1	"Churn"	0.025
23	0.693317508272191	1	1	"Churn"	0.025
24	0.671650689735796	1	1	"Churn"	0.025
25	0.671790581756074	1	1	"Churn"	0.025
26	0.718669530592506	1	1	"Churn"	0.025
27	0.750099800399202	1	1	"Churn"	0.025
28	0.5	0	1	"Churn"	0.025
29	0.743540148080124	1	1	"Churn"	0.025
30	0.662326763535223	1	1	"Churn"	0.025
1	0.697082685581034	2	2	"Churn"	0.025
2	0.696613023952096	2	2	"Churn"	0.025
3	0.713689514826539	2	2	"Churn"	0.025
4	0.675621282178659	2	2	"Churn"	0.025
5	0.699410029498525	2	2	"Churn"	0.025
6	0.705398751428823	2	2	"Churn"	0.025
7	0.68651992519062	2	2	"Churn"	0.025
8	0.710096307453558	2	2	"Churn"	0.025
9	0.67796160130719	2	2	"Churn"	0.025
10	0.713942684766214	2	2	"Churn"	0.025
11	0.892045734258849	2	2	"Churn"	0.025
12	0.711700994318182	2	2	"Churn"	0.025
13	0.694941533690807	2	2	"Churn"	0.025
14	0.687945133210235	2	2	"Churn"	0.025
15	0.69935801903015	2	2	"Churn"	0.025
16	0.687851971037812	2	2	"Churn"	0.025
17	0.710696352089795	2	2	"Churn"	0.025
18	0.684899665551839	2	2	"Churn"	0.025
19	0.712294161676647	2	2	"Churn"	0.025
20	0.722580842349777	2	2	"Churn"	0.025
21	0.697213830144344	2	2	"Churn"	0.025
22	0.693258841888334	2	2	"Churn"	0.025
23	0.716307692307692	2	2	"Churn"	0.025
24	0.679289687633718	2	2	"Churn"	0.025
25	0.719887989889353	2	2	"Churn"	0.025
26	0.719352390589426	2	2	"Churn"	0.025
27	0.721110426929392	2	2	"Churn"	0.025
28	0.711048538482167	2	2	"Churn"	0.025
29	0.682939543530417	2	2	"Churn"	0.025
30	0.704183032450717	2	2	"Churn"	0.025
1	0.882491789819376	3	3	"Churn"	0.025
2	0.698378603104213	2	3	"Churn"	0.025
3	0.69745919160513	2	3	"Churn"	0.025
4	0.915898172914421	3	3	"Churn"	0.025
5	0.880477201150212	3	3	"Churn"	0.025
6	0.714394131039717	2	3	"Churn"	0.025
7	0.679337921992789	2	3	"Churn"	0.025
8	0.67925066044044	2	3	"Churn"	0.025
9	0.728423017278055	2	3	"Churn"	0.025
10	0.711103434309743	3	3	"Churn"	0.025
11	0.898142446633826	3	3	"Churn"	0.025
12	0.87033519948976	3	3	"Churn"	0.025
13	0.708714430894309	2	3	"Churn"	0.025
14	0.707185520361991	2	3	"Churn"	0.025
15	0.720275739944346	2	3	"Churn"	0.025
16	0.681717558994021	2	3	"Churn"	0.025
17	0.899755808115386	3	3	"Churn"	0.025
18	0.879423922236649	3	3	"Churn"	0.025
19	0.699698340874811	3	3	"Churn"	0.025
20	0.902849416893993	3	3	"Churn"	0.025
21	0.719938199495045	2	3	"Churn"	0.025
22	0.693281189273222	3	3	"Churn"	0.025
23	0.875631558492033	3	3	"Churn"	0.025
24	0.676338696913743	2	3	"Churn"	0.025
25	0.912698412698413	3	3	"Churn"	0.025
26	0.68592825443787	2	3	"Churn"	0.025
27	0.89188498003992	3	3	"Churn"	0.025
28	0.876559381237525	3	3	"Churn"	0.025
29	0.881611758499976	3	3	"Churn"	0.025
30	0.907639196573623	3	3	"Churn"	0.025
1	0.921090490576895	4	4	"Churn"	0.025
2	0.925543448799263	4	4	"Churn"	0.025
3	0.924033850843173	4	4	"Churn"	0.025
4	0.905768934729064	4	4	"Churn"	0.025
5	0.87191918710615	4	4	"Churn"	0.025
6	0.889987820281487	4	4	"Churn"	0.025
7	0.93911645375639	4	4	"Churn"	0.025
8	0.891594991145965	4	4	"Churn"	0.025
9	0.887732812808626	4	4	"Churn"	0.025
10	0.902599320632108	4	4	"Churn"	0.025
11	0.910310132575758	4	4	"Churn"	0.025
12	0.919306601683651	4	4	"Churn"	0.025
13	0.909203539823009	4	4	"Churn"	0.025
14	0.92397614652157	4	4	"Churn"	0.025
15	0.90240670259135	4	4	"Churn"	0.025
16	0.879577677224736	4	4	"Churn"	0.025
17	0.921843544140946	4	4	"Churn"	0.025
18	0.89878321758595	4	4	"Churn"	0.025
19	0.910570135746606	4	4	"Churn"	0.025
20	0.915245852187029	4	4	"Churn"	0.025
21	0.945460030165913	4	4	"Churn"	0.025
22	0.90478897409771	4	4	"Churn"	0.025
23	0.927070858283433	4	4	"Churn"	0.025
24	0.924168929110106	4	4	"Churn"	0.025
25	0.914118649578974	4	4	"Churn"	0.025
26	0.912890231621349	4	4	"Churn"	0.025
27	0.894302357439813	4	4	"Churn"	0.025
28	0.885400182227977	4	4	"Churn"	0.025
29	0.911772017045455	4	4	"Churn"	0.025
30	0.916389992985738	4	4	"Churn"	0.025
1	0.902185572539555	5	5	"Churn"	0.025
2	0.943942548611356	5	5	"Churn"	0.025
3	0.931227996793196	5	5	"Churn"	0.025
4	0.915577677224736	5	5	"Churn"	0.025
5	0.907469894247815	5	5	"Churn"	0.025
6	0.888718734047984	5	5	"Churn"	0.025
7	0.925269404966422	5	5	"Churn"	0.025
8	0.891911482275391	5	5	"Churn"	0.025
9	0.900572441052201	5	5	"Churn"	0.025
10	0.902471320878401	5	5	"Churn"	0.025
11	0.919523030161328	5	5	"Churn"	0.025
12	0.895922427245762	5	5	"Churn"	0.025
13	0.915292459478506	5	5	"Churn"	0.025
14	0.922032688426131	5	5	"Churn"	0.025
15	0.929859031936128	5	5	"Churn"	0.025
16	0.891985279828993	5	5	"Churn"	0.025
17	0.914011661200479	5	5	"Churn"	0.025
18	0.914293468218773	5	5	"Churn"	0.025
19	0.905695266272189	5	5	"Churn"	0.025
20	0.918172896982975	5	5	"Churn"	0.025
21	0.911209583685545	5	5	"Churn"	0.025
22	0.94758371040724	5	5	"Churn"	0.025
23	0.901477005706613	5	5	"Churn"	0.025
24	0.934313524122507	5	5	"Churn"	0.025
25	0.909716629288661	5	5	"Churn"	0.025
26	0.909004296008869	5	5	"Churn"	0.025
27	0.915532734274711	5	5	"Churn"	0.025
28	0.907443713635214	5	5	"Churn"	0.025
29	0.9237128577297	5	5	"Churn"	0.025
30	0.866965847260008	5	5	"Churn"	0.025
1	0.922360033259424	6	6	"Churn"	0.025
2	0.940158219361759	6	6	"Churn"	0.025
3	0.91015625	6	6	"Churn"	0.025
4	0.904574413132067	6	6	"Churn"	0.025
5	0.891103713482179	6	6	"Churn"	0.025
6	0.911891231913825	6	6	"Churn"	0.025
7	0.917673696633826	6	6	"Churn"	0.025
8	0.915011430296756	6	6	"Churn"	0.025
9	0.941118977176669	6	6	"Churn"	0.025
10	0.939922554676653	6	6	"Churn"	0.025
11	0.861789820995977	6	6	"Churn"	0.025
12	0.926841436388653	6	6	"Churn"	0.025
13	0.941654829545455	6	6	"Churn"	0.025
14	0.90725284679089	6	6	"Churn"	0.025
15	0.896020459081836	6	6	"Churn"	0.025
16	0.924123217208324	6	6	"Churn"	0.025
17	0.871477846871356	6	6	"Churn"	0.025
18	0.921902083452907	6	6	"Churn"	0.025
19	0.905101578674948	6	6	"Churn"	0.025
20	0.925238763353517	6	6	"Churn"	0.025
21	0.891281960227273	6	6	"Churn"	0.025
22	0.926333062780111	6	6	"Churn"	0.025
23	0.895952441183911	6	6	"Churn"	0.025
24	0.893113711001642	6	6	"Churn"	0.025
25	0.908071633825944	6	6	"Churn"	0.025
26	0.922415468324913	6	6	"Churn"	0.025
27	0.906451242610343	6	6	"Churn"	0.025
28	0.941868083433595	6	6	"Churn"	0.025
29	0.92974358974359	6	6	"Churn"	0.025
30	0.93210801731378	6	6	"Churn"	0.025
1	0.899448461529298	7	7	"Churn"	0.025
2	0.930160637490514	7	7	"Churn"	0.025
3	0.892194326620556	7	7	"Churn"	0.025
4	0.891069276244045	7	7	"Churn"	0.025
5	0.953154966824306	7	7	"Churn"	0.025
6	0.893162452276877	7	7	"Churn"	0.025
7	0.939206016826298	7	7	"Churn"	0.025
8	0.922200140285247	7	7	"Churn"	0.025
9	0.915533655135425	7	7	"Churn"	0.025
10	0.931412500717442	7	7	"Churn"	0.025
11	0.867523556529715	7	7	"Churn"	0.025
12	0.894797585227273	7	7	"Churn"	0.025
13	0.906171945701358	7	7	"Churn"	0.025
14	0.946312684365782	7	7	"Churn"	0.025
15	0.940067156504392	7	7	"Churn"	0.025
16	0.917712794761975	7	7	"Churn"	0.025
17	0.933357199381995	7	7	"Churn"	0.025
18	0.922253392797199	7	7	"Churn"	0.025
19	0.891301424292438	7	7	"Churn"	0.025
20	0.920639320029564	7	7	"Churn"	0.025
21	0.942495383803746	7	7	"Churn"	0.025
22	0.917251267661104	7	7	"Churn"	0.025
23	0.924677547527355	7	7	"Churn"	0.025
24	0.924906437125748	7	7	"Churn"	0.025
25	0.889473684210526	7	7	"Churn"	0.025
26	0.896705509998561	7	7	"Churn"	0.025
27	0.840747533518846	7	7	"Churn"	0.025
28	0.934293749641279	7	7	"Churn"	0.025
29	0.89692843956471	7	7	"Churn"	0.025
30	0.925770308123249	7	7	"Churn"	0.025
1	0.866074810606061	8	8	"Churn"	0.025
2	0.916568575216524	8	8	"Churn"	0.025
3	0.923897435897436	8	8	"Churn"	0.025
4	0.937071686850715	8	8	"Churn"	0.025
5	0.887096960458241	8	8	"Churn"	0.025
6	0.936406917994559	8	8	"Churn"	0.025
7	0.900600809511763	8	8	"Churn"	0.025
8	0.914340570078275	8	8	"Churn"	0.025
9	0.906530310791333	8	8	"Churn"	0.025
10	0.915355929700192	8	8	"Churn"	0.025
11	0.919439856198989	8	8	"Churn"	0.025
12	0.943584648502681	8	8	"Churn"	0.025
13	0.899173453996983	8	8	"Churn"	0.025
14	0.946916070664466	8	8	"Churn"	0.025
15	0.887492000196918	8	8	"Churn"	0.025
16	0.881868239921337	8	8	"Churn"	0.025
17	0.870762000671366	8	8	"Churn"	0.025
18	0.902561832922824	8	8	"Churn"	0.025
19	0.916912434661679	8	8	"Churn"	0.025
20	0.905581078781691	8	8	"Churn"	0.025
21	0.88913136499786	8	8	"Churn"	0.025
22	0.927917750696061	8	8	"Churn"	0.025
23	0.871010558069382	8	8	"Churn"	0.025
24	0.854601169260449	8	8	"Churn"	0.025
25	0.908236104957416	8	8	"Churn"	0.025
26	0.91252959280303	8	8	"Churn"	0.025
27	0.918549697238222	8	8	"Churn"	0.025
28	0.911756881089889	8	8	"Churn"	0.025
29	0.924174174174174	8	8	"Churn"	0.025
30	0.896101019051839	8	8	"Churn"	0.025
1	0.925461772270283	9	9	"Churn"	0.025
2	0.886042008992829	9	9	"Churn"	0.025
3	0.883578250381529	9	9	"Churn"	0.025
4	0.936333096453259	9	9	"Churn"	0.025
5	0.918748089736536	9	9	"Churn"	0.025
6	0.843997422776215	9	9	"Churn"	0.025
7	0.874470782257668	9	9	"Churn"	0.025
8	0.8055497044866	9	9	"Churn"	0.025
9	0.927390648567119	9	9	"Churn"	0.025
10	0.939637669842261	9	9	"Churn"	0.025
11	0.891577039981295	9	9	"Churn"	0.025
12	0.881411848624963	9	9	"Churn"	0.025
13	0.887661541130261	9	9	"Churn"	0.025
14	0.920056702443208	9	9	"Churn"	0.025
15	0.908316468504933	9	9	"Churn"	0.025
16	0.898453786317557	9	9	"Churn"	0.025
17	0.890767045454545	9	9	"Churn"	0.025
18	0.875174650698603	9	9	"Churn"	0.025
19	0.916055243849806	9	9	"Churn"	0.025
20	0.925603693181818	9	9	"Churn"	0.025
21	0.896601595519865	9	9	"Churn"	0.025
22	0.864767431636332	9	9	"Churn"	0.025
23	0.875544662309368	9	9	"Churn"	0.025
24	0.899203136858083	9	9	"Churn"	0.025
25	0.895654332963784	9	9	"Churn"	0.025
26	0.862331586826347	9	9	"Churn"	0.025
27	0.918561851758158	9	9	"Churn"	0.025
28	0.887135673234811	9	9	"Churn"	0.025
29	0.903061844150797	9	9	"Churn"	0.025
30	0.912331829613957	9	9	"Churn"	0.025
1	0.905740625034255	10	10	"Churn"	0.025
2	0.848513396389946	10	10	"Churn"	0.025
3	0.863370750184775	10	10	"Churn"	0.025
4	0.912857323551733	10	10	"Churn"	0.025
5	0.920606394033865	10	10	"Churn"	0.025
6	0.861501996007984	10	10	"Churn"	0.025
7	0.868225604416313	10	10	"Churn"	0.025
8	0.88113413304253	10	10	"Churn"	0.025
9	0.933853032213688	10	10	"Churn"	0.025
10	0.887551622418879	10	10	"Churn"	0.025
11	0.906235099944984	10	10	"Churn"	0.025
12	0.850268476621418	10	10	"Churn"	0.025
13	0.865314472761281	10	10	"Churn"	0.025
14	0.847875787028547	10	10	"Churn"	0.025
15	0.922016874246685	10	10	"Churn"	0.025
16	0.855789218403548	10	10	"Churn"	0.025
17	0.896322499907071	10	10	"Churn"	0.025
18	0.919026162790698	10	10	"Churn"	0.025
19	0.902479876893939	10	10	"Churn"	0.025
20	0.904080541903401	10	10	"Churn"	0.025
21	0.932320523226406	10	10	"Churn"	0.025
22	0.929320987654321	10	10	"Churn"	0.025
23	0.881564634454844	10	10	"Churn"	0.025
24	0.928838856564634	10	10	"Churn"	0.025
25	0.910816176053542	10	10	"Churn"	0.025
26	0.862235475409065	10	10	"Churn"	0.025
27	0.905906294479538	10	10	"Churn"	0.025
28	0.865719696969697	10	10	"Churn"	0.025
29	0.843783880220127	10	10	"Churn"	0.025
30	0.881682054924242	10	10	"Churn"	0.025
1	0.890961948446282	11	11	"Churn"	0.025
2	0.887193401067323	11	11	"Churn"	0.025
3	0.913185606305317	11	11	"Churn"	0.025
4	0.906717566287879	11	11	"Churn"	0.025
5	0.905047609794015	11	11	"Churn"	0.025
6	0.857741915765022	11	11	"Churn"	0.025
7	0.854044813989779	11	11	"Churn"	0.025
8	0.892175220044072	11	11	"Churn"	0.025
9	0.884909526248705	11	11	"Churn"	0.025
10	0.887436900913164	11	11	"Churn"	0.025
11	0.883973320269812	11	11	"Churn"	0.025
12	0.913758219524532	11	11	"Churn"	0.025
13	0.888312462731067	11	11	"Churn"	0.025
14	0.896835119959163	11	11	"Churn"	0.025
15	0.869976467887275	11	11	"Churn"	0.025
16	0.805252123363551	11	11	"Churn"	0.025
17	0.92134668216399	11	11	"Churn"	0.025
18	0.898102596082779	11	11	"Churn"	0.025
19	0.929706742610837	11	11	"Churn"	0.025
20	0.903174239239813	11	11	"Churn"	0.025
21	0.905435897435897	11	11	"Churn"	0.025
22	0.875696060979506	11	11	"Churn"	0.025
23	0.910260728542914	11	11	"Churn"	0.025
